task_id,file_id,sentence,tokens_id,publisher,source,1. What is your perceived reliability of this source of information?,1. Optional Comments:,1. worker_id,2. What is your perceived reliability of this source of information?,2. Optional Comments:,2. worker_id,3. What is your perceived reliability of this source of information?,3. Optional Comments:,3. worker_id,4. What is your perceived reliability of this source of information?,4. Optional Comments:,4. worker_id,5. What is your perceived reliability of this source of information?,5. Optional Comments:,5. worker_id,6. What is your perceived reliability of this source of information?,6. Optional Comments:,6. worker_id,7. What is your perceived reliability of this source of information?,7. Optional Comments:,7. worker_id
5f206b8d-12f1-4819-8117-43ff754f3bca,greenmedinfo-com_20170703T045312.conll.annot,32,11 12 13,www.greenmedinfo.com,the unsubstantiated claims,1 - The source is totally unreliable,"",HAYXQNYJXRGJ,2 - The source is somewhat unreliable,"",2ME4D2R27FJK,1 - The source is totally unreliable,"",72TDDMF6WWVT,1 - The source is totally unreliable,"",YEKG797EK2HT,1 - The source is totally unreliable,"",NACGRXX7EPCV,3 - The source is potentially reliable,"",4ACJA6QTDYMG,1 - The source is totally unreliable,"",GK9EVHKJQMGD
6878b605-ba60-448e-a403-f0a089fbd19b,21st-Century-Wire_20170627T181355.conll.annot,4,18 19,21st Century Wire,the CDC,5 - The source is fully reliable,"",HAYXQNYJXRGJ,4 - The source is somewhat reliable,"",2ME4D2R27FJK,3 - The source is potentially reliable,"",72TDDMF6WWVT,5 - The source is fully reliable,"",YEKG797EK2HT,4 - The source is somewhat reliable,"",NACGRXX7EPCV,4 - The source is somewhat reliable,"",MN73CV29YNDD,3 - The source is potentially reliable,"",JP7JX467YZ77
6937c22b-9418-4053-87c1-5348f555c2db,Natural-Health-365_20170311T150826.conll.annot,16,27 28 29 30 31 32,Natural Health 365,"Christine M. Dionese L.Ac , MSTOM",2 - The source is somewhat unreliable,"",HAYXQNYJXRGJ,5 - The source is fully reliable,"",2ME4D2R27FJK,3 - The source is potentially reliable,"",72TDDMF6WWVT,2 - The source is somewhat unreliable,"",YEKG797EK2HT,3 - The source is potentially reliable,"",NACGRXX7EPCV,3 - The source is potentially reliable,"",GK9EVHKJQMGD,4 - The source is somewhat reliable,"",CP3ZZJMQTTK6
62f7a225-539e-4d8a-b957-d8260e4cd2fa,21st-Century-Wire_20170627T181355.conll.annot,28,9 10 11 12 13 14 15,21st Century Wire,"US media outlets , including CNN ,",4 - The source is somewhat reliable,"",HAYXQNYJXRGJ,4 - The source is somewhat reliable,"",2ME4D2R27FJK,2 - The source is somewhat unreliable,"",72TDDMF6WWVT,3 - The source is potentially reliable,"",YEKG797EK2HT,4 - The source is somewhat reliable,"",MN73CV29YNDD,3 - The source is potentially reliable,"",NACGRXX7EPCV,4 - The source is somewhat reliable,"",GK9EVHKJQMGD
579f2b27-76fa-4749-8c20-58eac65fa282,chicagotribune-com_20170918T235148.conll.annot,18,1 2,chicagotribune.com,His defenders,1 - The source is totally unreliable,"",HAYXQNYJXRGJ,2 - The source is somewhat unreliable,"",2ME4D2R27FJK,3 - The source is potentially reliable,"",YEKG797EK2HT,2 - The source is somewhat unreliable,"",72TDDMF6WWVT,3 - The source is potentially reliable,"",GK9EVHKJQMGD,3 - The source is potentially reliable,"",J7JETG7VHPMK,1 - The source is totally unreliable,"",NACGRXX7EPCV
63b9a5b2-8ab6-464c-bd6e-a19b2577e609,Variety_20170614T212541.conll.annot,58,8 9 10 11,Variety,"you , Frito ,",1 - The source is totally unreliable,"",HAYXQNYJXRGJ,I don't know.,"",2ME4D2R27FJK,3 - The source is potentially reliable,"",72TDDMF6WWVT,1 - The source is totally unreliable,"",YEKG797EK2HT,1 - The source is totally unreliable,"",NACGRXX7EPCV,1 - The source is totally unreliable,"",4ACJA6QTDYMG,2 - The source is somewhat unreliable,"",JP7JX467YZ77
4d97878f-c1e1-400a-87fb-f1948c62adee,fodors-com_20161027T194550.conll.annot,276,1 2,www.fodors.com,Our MD,2 - The source is somewhat unreliable,"",HAYXQNYJXRGJ,3 - The source is potentially reliable,"",72TDDMF6WWVT,3 - The source is potentially reliable,"",2ME4D2R27FJK,3 - The source is potentially reliable,"",YEKG797EK2HT,4 - The source is somewhat reliable,"",NACGRXX7EPCV,2 - The source is somewhat unreliable,"",CP3ZZJMQTTK6,2 - The source is somewhat unreliable,"",36DRXJNMPXGF
5da1fbcb-a75d-4270-a9de-f44ebab1be67,The-Independent_20170606T163405.conll.annot,30,1,The Independent,Reports,3 - The source is potentially reliable,"",HAYXQNYJXRGJ,3 - The source is potentially reliable,"",2ME4D2R27FJK,3 - The source is potentially reliable,"",72TDDMF6WWVT,4 - The source is somewhat reliable,"",YEKG797EK2HT,1 - The source is totally unreliable,"",NACGRXX7EPCV,4 - The source is somewhat reliable,"",MN73CV29YNDD,3 - The source is potentially reliable,"",JP7JX467YZ77
639e4ba9-fe8b-4060-a688-0b2422a23467,VaxTruth-org_20170606T065016.conll.annot,108,28 29,VaxTruth.org,Dr. Christenson,2 - The source is somewhat unreliable,"",HAYXQNYJXRGJ,4 - The source is somewhat reliable,"",2ME4D2R27FJK,3 - The source is potentially reliable,"",YEKG797EK2HT,1 - The source is totally unreliable,"",72TDDMF6WWVT,2 - The source is somewhat unreliable,"",NACGRXX7EPCV,3 - The source is potentially reliable,"",GK9EVHKJQMGD,3 - The source is potentially reliable,"",CP3ZZJMQTTK6
5ccd6a39-4a7d-4804-873f-c71e5c5c73e0,latimes-com_20170628T014330.conll.annot,19,11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28,latimes.com,"Turner , whose daughters are vaccinated but who follows forums on natural alternatives for a range of issues",1 - The source is totally unreliable,"",HAYXQNYJXRGJ,3 - The source is potentially reliable,"",72TDDMF6WWVT,4 - The source is somewhat reliable,"",2ME4D2R27FJK,2 - The source is somewhat unreliable,"",YEKG797EK2HT,2 - The source is somewhat unreliable,"",NACGRXX7EPCV,3 - The source is potentially reliable,"",4ACJA6QTDYMG,4 - The source is somewhat reliable,"",CP3ZZJMQTTK6
5bf777ad-c98e-4778-9891-0fe7649230a8,thinktwice-com_20170627T225319.conll.annot,55,14 15,www.thinktwice.com,concerned parents,2 - The source is somewhat unreliable,"",HAYXQNYJXRGJ,2 - The source is somewhat unreliable,"",2ME4D2R27FJK,1 - The source is totally unreliable,"",72TDDMF6WWVT,2 - The source is somewhat unreliable,"",YEKG797EK2HT,2 - The source is somewhat unreliable,"",ZRN7M74DZ3QK,3 - The source is potentially reliable,"",CP3ZZJMQTTK6,3 - The source is potentially reliable,"",MN73CV29YNDD
5ac55cf3-5b99-46fa-bd89-f7eeff42c987,LifeSiteNews_20170611T045238.conll.annot,17,1 2,LifeSiteNews,Newspaper stories,3 - The source is potentially reliable,"",HAYXQNYJXRGJ,3 - The source is potentially reliable,"",2ME4D2R27FJK,1 - The source is totally unreliable,"",72TDDMF6WWVT,1 - The source is totally unreliable,"",YEKG797EK2HT,3 - The source is potentially reliable,"",MN73CV29YNDD,1 - The source is totally unreliable,"",4ACJA6QTDYMG,1 - The source is totally unreliable,"",NACGRXX7EPCV
4dc2fd26-832b-4fca-a705-533f1aed4ef8,phac-aspc-gc-ca_20160810T020655.conll.annot,95,3 4 5 6 7 8 9 10,www.phac-aspc.gc.ca,Clinical studies in patients exposed to rabies virus,4 - The source is somewhat reliable,"",HAYXQNYJXRGJ,3 - The source is potentially reliable,"",2ME4D2R27FJK,3 - The source is potentially reliable,"",YEKG797EK2HT,3 - The source is potentially reliable,"",72TDDMF6WWVT,5 - The source is fully reliable,"",CP3ZZJMQTTK6,4 - The source is somewhat reliable,"",GK9EVHKJQMGD,4 - The source is somewhat reliable,"",4ACJA6QTDYMG
57f63688-5a76-4f32-8c77-489567676ec2,fodors-com_20161027T194550.conll.annot,83,4 5 6,www.fodors.com,the CDC link,5 - The source is fully reliable,"",HAYXQNYJXRGJ,4 - The source is somewhat reliable,"",2ME4D2R27FJK,3 - The source is potentially reliable,"",72TDDMF6WWVT,5 - The source is fully reliable,"",YEKG797EK2HT,4 - The source is somewhat reliable,"",NACGRXX7EPCV,5 - The source is fully reliable,"",ZRN7M74DZ3QK,4 - The source is somewhat reliable,"",J7JETG7VHPMK
52111d31-b22f-42c5-a77f-5fd607e9f273,Washington-Post_20170826T112301.conll.annot,33,9,Washington Post,Hotez,1 - The source is totally unreliable,"",HAYXQNYJXRGJ,3 - The source is potentially reliable,"",72TDDMF6WWVT,4 - The source is somewhat reliable,"",2ME4D2R27FJK,2 - The source is somewhat unreliable,"",YEKG797EK2HT,3 - The source is potentially reliable,"",ZRN7M74DZ3QK,2 - The source is somewhat unreliable,"",NACGRXX7EPCV,2 - The source is somewhat unreliable,"",4ACJA6QTDYMG
523184a7-7667-4b2b-ae8e-bc5653f0b5f4,vaccinestoday-eu_20161104T192439.conll.annot,46,11 12,www.vaccinestoday.eu,the doctors,3 - The source is potentially reliable,"",HAYXQNYJXRGJ,1 - The source is totally unreliable,"",72TDDMF6WWVT,2 - The source is somewhat unreliable,"",2ME4D2R27FJK,3 - The source is potentially reliable,"",YEKG797EK2HT,4 - The source is somewhat reliable,"",GK9EVHKJQMGD,5 - The source is fully reliable,"",NACGRXX7EPCV,5 - The source is fully reliable,"",MN73CV29YNDD
4e215988-9bf5-4581-b52d-ee23c962a981,thinktwice-com_20170627T225319.conll.annot,55,14 15,www.thinktwice.com,concerned parents,2 - The source is somewhat unreliable,"",HAYXQNYJXRGJ,1 - The source is totally unreliable,"",72TDDMF6WWVT,2 - The source is somewhat unreliable,"",2ME4D2R27FJK,2 - The source is somewhat unreliable,"",YEKG797EK2HT,3 - The source is potentially reliable,"",ZRN7M74DZ3QK,3 - The source is potentially reliable,"",CP3ZZJMQTTK6,3 - The source is potentially reliable,"",GK9EVHKJQMGD
4c62318f-3f54-47fd-9290-2eee841c6e65,WebMD_20170626T182528.conll.annot,30,1 2,WebMD,The CDC,5 - The source is fully reliable,"",HAYXQNYJXRGJ,3 - The source is potentially reliable,"",72TDDMF6WWVT,5 - The source is fully reliable,"",YEKG797EK2HT,5 - The source is fully reliable,"",GK9EVHKJQMGD,4 - The source is somewhat reliable,"",2ME4D2R27FJK,5 - The source is fully reliable,"",NACGRXX7EPCV,5 - The source is fully reliable,"",ZRN7M74DZ3QK
4c40cc67-2d51-4eff-befd-ce4f2c939664,thinktwice-com_20170627T225319.conll.annot,45,1,www.thinktwice.com,Wakefield,1 - The source is totally unreliable,"",HAYXQNYJXRGJ,I don't know.,"",2ME4D2R27FJK,I don't know.,"",YEKG797EK2HT,1 - The source is totally unreliable,"",72TDDMF6WWVT,2 - The source is somewhat unreliable,"",4ACJA6QTDYMG,3 - The source is potentially reliable,"",V6ZR7KQXC7EP,3 - The source is potentially reliable,"",MN73CV29YNDD
4c27c663-f4f3-4bb3-98e6-d94edbeb8cff,Child-Health-Safety_20170626T115833.conll.annot,104,53 54 55 56 57 58 59 60 61 62 63,________________Child Health Safety_________________,British National Formulary ( ‘ BNF ’ ) 1985 and 1986,3 - The source is potentially reliable,"",HAYXQNYJXRGJ,4 - The source is somewhat reliable,"",2ME4D2R27FJK,3 - The source is potentially reliable,"",72TDDMF6WWVT,3 - The source is potentially reliable,"",YEKG797EK2HT,3 - The source is potentially reliable,"",4ACJA6QTDYMG,4 - The source is somewhat reliable,"",ZRN7M74DZ3QK,4 - The source is somewhat reliable,"",NACGRXX7EPCV
4889681d-e67f-4ef8-8155-f2300d36e04a,fodors-com_20161027T194550.conll.annot,27,2 3,www.fodors.com,the clinic,3 - The source is potentially reliable,"",HAYXQNYJXRGJ,2 - The source is somewhat unreliable,"",2ME4D2R27FJK,4 - The source is somewhat reliable,"",YEKG797EK2HT,1 - The source is totally unreliable,"",72TDDMF6WWVT,3 - The source is potentially reliable,"",CP3ZZJMQTTK6,3 - The source is potentially reliable,"",GK9EVHKJQMGD,3 - The source is potentially reliable,"",MN73CV29YNDD
499f9b08-1c69-4067-b6f6-0ec40d11880c,Science-Based-Medicine_20170701T065108.conll.annot,67,25 26,Science-Based Medicine,the CDC,5 - The source is fully reliable,"",HAYXQNYJXRGJ,4 - The source is somewhat reliable,"",72TDDMF6WWVT,4 - The source is somewhat reliable,"",2ME4D2R27FJK,5 - The source is fully reliable,"",GK9EVHKJQMGD,5 - The source is fully reliable,"",YEKG797EK2HT,2 - The source is somewhat unreliable,"",CP3ZZJMQTTK6,5 - The source is fully reliable,"",ZRN7M74DZ3QK
3f281bb3-a19d-4850-a4c0-d13579f5e154,Fox-News_20161029T114432.conll.annot,70,13,Fox News,Pickering,1 - The source is totally unreliable,"",HAYXQNYJXRGJ,3 - The source is potentially reliable,"",YEKG797EK2HT,3 - The source is potentially reliable,"",2ME4D2R27FJK,1 - The source is totally unreliable,"",72TDDMF6WWVT,3 - The source is potentially reliable,"",CP3ZZJMQTTK6,1 - The source is totally unreliable,"",4ACJA6QTDYMG,1 - The source is totally unreliable,"",MN73CV29YNDD
4e1ed550-593a-4b41-8502-71889c8210f0,Scientific-American_20170506T132335.conll.annot,15,2 3,Scientific American,the parents,2 - The source is somewhat unreliable,"",HAYXQNYJXRGJ,2 - The source is somewhat unreliable,"",2ME4D2R27FJK,2 - The source is somewhat unreliable,"",72TDDMF6WWVT,2 - The source is somewhat unreliable,"",YEKG797EK2HT,1 - The source is totally unreliable,"",4ACJA6QTDYMG,2 - The source is somewhat unreliable,"",ZRN7M74DZ3QK,4 - The source is somewhat reliable,"",CP3ZZJMQTTK6
4b51858b-f8cb-4066-84db-5c5a235030f2,NaturalNews_20170707T040258.conll.annot,40,16 17 18,NaturalNews,the vaccine industry,3 - The source is potentially reliable,"",HAYXQNYJXRGJ,5 - The source is fully reliable,"",YEKG797EK2HT,3 - The source is potentially reliable,"",2ME4D2R27FJK,4 - The source is somewhat reliable,"",GK9EVHKJQMGD,1 - The source is totally unreliable,"",72TDDMF6WWVT,1 - The source is totally unreliable,"",7YG43VN77NW3,3 - The source is potentially reliable,"",ZRN7M74DZ3QK
47eab9f1-8986-4a67-864c-872911587dce,21st-Century-Wire_20170627T181355.conll.annot,28,9 10 11 12 13 14 15,21st Century Wire,"US media outlets , including CNN ,",3 - The source is potentially reliable,"",HAYXQNYJXRGJ,3 - The source is potentially reliable,"",YEKG797EK2HT,4 - The source is somewhat reliable,"",GK9EVHKJQMGD,4 - The source is somewhat reliable,"",2ME4D2R27FJK,3 - The source is potentially reliable,"",72TDDMF6WWVT,2 - The source is somewhat unreliable,"",7YG43VN77NW3,1 - The source is totally unreliable,"",4ACJA6QTDYMG
4b8f7ffa-1e82-4a11-88de-71f694ad507a,Daily-Intelligencer_20160903T110638.conll.annot,4,5 6,Daily Intelligencer,the CDC,5 - The source is fully reliable,"",HAYXQNYJXRGJ,4 - The source is somewhat reliable,"",2ME4D2R27FJK,3 - The source is potentially reliable,"",72TDDMF6WWVT,5 - The source is fully reliable,"",GK9EVHKJQMGD,5 - The source is fully reliable,"",YEKG797EK2HT,2 - The source is somewhat unreliable,"",CP3ZZJMQTTK6,2 - The source is somewhat unreliable,"",4ACJA6QTDYMG
464de584-f0bc-4c3a-bff0-b9c470fc0f17,vaccine-injury-info_20170922T015859.conll.annot,225,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,vaccine-injury.info,Official documents obtained from the U.K. Department of Health ( DH ) and the JCVI,5 - The source is fully reliable,"",HAYXQNYJXRGJ,4 - The source is somewhat reliable,"",YEKG797EK2HT,4 - The source is somewhat reliable,"",GK9EVHKJQMGD,4 - The source is somewhat reliable,"",2ME4D2R27FJK,1 - The source is totally unreliable,"",72TDDMF6WWVT,3 - The source is potentially reliable,"",CP3ZZJMQTTK6,1 - The source is totally unreliable,"",7YG43VN77NW3
416ad63c-ce32-4c77-a04d-65fa036649ea,fodors-com_20161027T194550.conll.annot,83,4 5 6,www.fodors.com,the CDC link,4 - The source is somewhat reliable,"",72TDDMF6WWVT,4 - The source is somewhat reliable,"",2ME4D2R27FJK,5 - The source is fully reliable,"",HAYXQNYJXRGJ,5 - The source is fully reliable,"",R463G9WD4FFY,4 - The source is somewhat reliable,"",GK9EVHKJQMGD,3 - The source is potentially reliable,"",CP3ZZJMQTTK6,5 - The source is fully reliable,"",YEKG797EK2HT
44a302b5-8d53-4058-b248-e5669261711b,Skeptical-Raptor_20170628T161832.conll.annot,288,33 34,Skeptical Raptor,the Lord,1 - The source is totally unreliable,"",HAYXQNYJXRGJ,1 - The source is totally unreliable,"",2ME4D2R27FJK,1 - The source is totally unreliable,"",72TDDMF6WWVT,3 - The source is potentially reliable,"",ZRN7M74DZ3QK,3 - The source is potentially reliable,"",CP3ZZJMQTTK6,1 - The source is totally unreliable,"",YEKG797EK2HT,1 - The source is totally unreliable,"",4ACJA6QTDYMG
3dcdfbba-bbe1-4218-ad76-5322b0f6df42,Collective-Evolution_20170926T182201.conll.annot,2,7 8 9 10 11,Collective Evolution,a considerable amount of research,3 - The source is potentially reliable,"",HAYXQNYJXRGJ,2 - The source is somewhat unreliable,"",2ME4D2R27FJK,4 - The source is somewhat reliable,"",72TDDMF6WWVT,5 - The source is fully reliable,"",YEKG797EK2HT,4 - The source is somewhat reliable,"",CP3ZZJMQTTK6,4 - The source is somewhat reliable,"",GK9EVHKJQMGD,3 - The source is potentially reliable,"",4ACJA6QTDYMG
46497966-59c2-4d51-9d08-188bd81ae1c2,latimes-com_20170628T014330.conll.annot,5,21,latimes.com,parents,2 - The source is somewhat unreliable,"",HAYXQNYJXRGJ,1 - The source is totally unreliable,"",72TDDMF6WWVT,2 - The source is somewhat unreliable,"",2ME4D2R27FJK,3 - The source is potentially reliable,"",YEKG797EK2HT,2 - The source is somewhat unreliable,"",4ACJA6QTDYMG,3 - The source is potentially reliable,"",CP3ZZJMQTTK6,5 - The source is fully reliable,"",7YG43VN77NW3
474cf4ed-9f4e-434a-afa1-bcc259ba22a8,VaxTruth-org_20170606T065016.conll.annot,38,1 2,VaxTruth.org,Dr. Christenson,2 - The source is somewhat unreliable,"",HAYXQNYJXRGJ,1 - The source is totally unreliable,"",72TDDMF6WWVT,4 - The source is somewhat reliable,"",2ME4D2R27FJK,2 - The source is somewhat unreliable,"",YEKG797EK2HT,I don't know.,"",7YG43VN77NW3,1 - The source is totally unreliable,"",4ACJA6QTDYMG,3 - The source is potentially reliable,"",GK9EVHKJQMGD
4650bee5-f33d-4de0-aa1b-d323c7cd2f03,SELF_20170611T091338.conll.annot,18,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18,SELF,"Federico Laham , M.D. , medical director for pediatric infectious diseases at Orlando Health Arnold Palmer Hospital ,",5 - The source is fully reliable,"",HAYXQNYJXRGJ,5 - The source is fully reliable,"",2ME4D2R27FJK,4 - The source is somewhat reliable,"",GK9EVHKJQMGD,5 - The source is fully reliable,"",ZRN7M74DZ3QK,4 - The source is somewhat reliable,"",YEKG797EK2HT,4 - The source is somewhat reliable,"",72TDDMF6WWVT,3 - The source is potentially reliable,"",4ACJA6QTDYMG
4631f4da-2811-40e9-ad7f-541dc50a675e,Stop-Mandatory-Vaccination_20161120T082441.conll.annot,23,7 8 9 10 11 12,Stop Mandatory Vaccination,the US Food and Drug Administration,5 - The source is fully reliable,"",HAYXQNYJXRGJ,1 - The source is totally unreliable,"",72TDDMF6WWVT,5 - The source is fully reliable,"",2ME4D2R27FJK,1 - The source is totally unreliable,"",7YG43VN77NW3,5 - The source is fully reliable,"",GK9EVHKJQMGD,4 - The source is somewhat reliable,"",4ACJA6QTDYMG,5 - The source is fully reliable,"",YEKG797EK2HT
47cb72fc-1e2e-45bc-bb5f-af3d660d9835,Skeptical-Raptor_20170628T161832.conll.annot,247,14 15 16,Skeptical Raptor,the Lord God,1 - The source is totally unreliable,"",HAYXQNYJXRGJ,1 - The source is totally unreliable,"",2ME4D2R27FJK,2 - The source is somewhat unreliable,"",GK9EVHKJQMGD,1 - The source is totally unreliable,"",4ACJA6QTDYMG,3 - The source is potentially reliable,"",CP3ZZJMQTTK6,1 - The source is totally unreliable,"",72TDDMF6WWVT,3 - The source is potentially reliable,"",7YG43VN77NW3
45abdb72-8ac7-4635-acbf-97a3cd777051,greenmedinfo-com_20161214T033718.conll.annot,8,7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46,www.greenmedinfo.com,"a study published in PLoS titled , \"" Difficulties in eliminating measles and controlling rubella and mumps : a cross-sectional study of a first measles and rubella vaccination and a second measles , mumps , and rubella vaccination , \""",4 - The source is somewhat reliable,"",HAYXQNYJXRGJ,4 - The source is somewhat reliable,"",72TDDMF6WWVT,5 - The source is fully reliable,"",2ME4D2R27FJK,4 - The source is somewhat reliable,"",GK9EVHKJQMGD,5 - The source is fully reliable,"",YEKG797EK2HT,3 - The source is potentially reliable,"",ZRN7M74DZ3QK,2 - The source is somewhat unreliable,"",7YG43VN77NW3
4202a903-048d-435a-9085-94e4f07d2ed0,International-Medical-Council-on-Vaccination_20170701T172125.conll.annot,32,3 4 5 6,International Medical Council on Vaccination,Hedrich ( 1933 ),2 - The source is somewhat unreliable,"",HAYXQNYJXRGJ,3 - The source is potentially reliable,"",72TDDMF6WWVT,4 - The source is somewhat reliable,"",2ME4D2R27FJK,3 - The source is potentially reliable,"",YEKG797EK2HT,3 - The source is potentially reliable,"",GK9EVHKJQMGD,1 - The source is totally unreliable,"",7YG43VN77NW3,5 - The source is fully reliable,"",CP3ZZJMQTTK6
435fe07b-f99c-40ee-9ebc-8da110230458,Skeptical-Raptor_20170628T161832.conll.annot,10,5,Skeptical Raptor,someone,1 - The source is totally unreliable,"",HAYXQNYJXRGJ,1 - The source is totally unreliable,"",YEKG797EK2HT,1 - The source is totally unreliable,"",72TDDMF6WWVT,2 - The source is somewhat unreliable,"",2ME4D2R27FJK,2 - The source is somewhat unreliable,"",GK9EVHKJQMGD,2 - The source is somewhat unreliable,"",R463G9WD4FFY,3 - The source is potentially reliable,"",4ACJA6QTDYMG
